date,code,close,prsn_qty,frgn_qty,orgn_qty,prsn_val,frgn_val,orgn_val
2026-04-28,000660,1300000,310133.0,-310904.0,-13291.0,404352.0,-406407.0,-16403.0
2026-04-29,000660,1293000,419688.0,-419452.0,-14950.0,543305.0,-543607.0,-18762.0
2026-04-30,000660,1286000,-54467.0,-19831.0,74538.0,-78369.0,-17143.0,95922.0
2026-05-04,000660,1447000,-1894487.0,1229124.0,707441.0,-2624297.0,1691690.0,991383.0
2026-05-06,000660,1601000,76027.0,117563.0,-127899.0,115588.0,192839.0,-203989.0
2026-05-07,000660,1654000,1260982.0,-1567838.0,292253.0,2033609.0,-2532020.0,474827.0
2026-05-08,000660,1686000,874574.0,-1074329.0,181374.0,1421511.0,-1754718.0,302954.0
2026-05-11,000660,1880000,433679.0,-454579.0,26698.0,817936.0,-865803.0,59038.0
2026-05-12,000660,1835000,2106911.0,-1634593.0,-495350.0,3975947.0,-3109270.0,-910002.0
2026-05-13,000660,1976000,461875.0,-917859.0,465314.0,839864.0,-1717176.0,895782.0
2026-05-14,000660,1970000,998462.0,-815209.0,-216196.0,1960805.0,-1602445.0,-423287.0
2026-05-15,000660,1819000,1855635.0,-1391973.0,-497490.0,3474022.0,-2622907.0,-914641.0
2026-05-18,000660,1840000,292885.0,-559756.0,267189.0,522855.0,-1019625.0,497370.0
2026-05-19,000660,1745000,1224285.0,-1128221.0,-122347.0,2163222.0,-1995328.0,-214306.0
2026-05-20,000660,1745000,447712.0,-704213.0,240569.0,777687.0,-1225310.0,419831.0
2026-05-21,000660,1940000,-337068.0,-419491.0,738512.0,-658121.0,-781681.0,1405277.0
2026-05-22,000660,1941000,1150.0,-158042.0,152990.0,85.0,-305103.0,297472.0
2026-05-26,000660,2052000,-271309.0,-108495.0,386967.0,-564728.0,-225770.0,805368.0
2026-05-27,000660,2295000,,,,,,
2026-04-13,003670,214500,29996.0,-25827.0,-4320.0,6381.0,-5517.0,-896.0
2026-04-14,003670,213000,17941.0,-24048.0,6976.0,3828.0,-5155.0,1515.0
2026-04-15,003670,217500,-57777.0,31685.0,25913.0,-12678.0,6960.0,5678.0
2026-04-16,003670,223500,-69720.0,26548.0,41535.0,-15632.0,5953.0,9310.0
2026-04-17,003670,234500,-202135.0,147655.0,55841.0,-46917.0,34303.0,12929.0
2026-04-20,003670,236500,14628.0,-27618.0,12716.0,3418.0,-6530.0,3045.0
2026-04-21,003670,256500,-248646.0,190753.0,60334.0,-62653.0,47934.0,15331.0
2026-04-22,003670,257500,-1558.0,15879.0,-14687.0,-594.0,4190.0,-3690.0
2026-04-23,003670,246000,127366.0,-104144.0,-24887.0,31807.0,-25917.0,-6301.0
2026-04-24,003670,252000,-17847.0,-7859.0,27790.0,-4546.0,-1906.0,6968.0
2026-04-27,003670,249500,73296.0,-52860.0,-21320.0,18245.0,-13137.0,-5336.0
2026-04-28,003670,263000,-155297.0,83418.0,73192.0,-40685.0,21849.0,19179.0
2026-04-29,003670,261000,56088.0,-43425.0,-10969.0,14428.0,-11158.0,-2827.0
2026-04-30,003670,252000,38722.0,-87845.0,47446.0,9763.0,-22154.0,11967.0
2026-05-04,003670,267000,-134254.0,91874.0,43306.0,-36178.0,24785.0,11637.0
2026-05-06,003670,288500,-297743.0,267195.0,57399.0,-85853.0,76977.0,16563.0
2026-05-07,003670,296000,-60598.0,5656.0,61594.0,-18544.0,2322.0,18191.0
2026-05-08,003670,290000,45550.0,-19380.0,-27088.0,12897.0,-5471.0,-7689.0
2026-05-11,003670,280000,-24086.0,31366.0,-9258.0,-6758.0,8819.0,-2626.0
2026-05-12,003670,261000,-33661.0,76860.0,-42398.0,-9311.0,20390.0,-10875.0
2026-05-13,003670,251500,78163.0,-27059.0,-50188.0,19643.0,-6823.0,-12585.0
2026-05-14,003670,250500,128123.0,-57021.0,-72151.0,31996.0,-14226.0,-18036.0
2026-05-15,003670,235500,32110.0,-34416.0,2727.0,7661.0,-8511.0,940.0
2026-05-18,003670,232000,33646.0,-52560.0,15375.0,7559.0,-11904.0,3547.0
2026-05-19,003670,224000,30470.0,-52684.0,21511.0,7026.0,-11925.0,4741.0
2026-05-20,003670,216500,3056.0,-4598.0,1657.0,679.0,-1059.0,404.0
2026-05-21,003670,232000,8802.0,-46443.0,37764.0,1986.0,-10700.0,8742.0
2026-05-22,003670,243000,-20430.0,-42727.0,64537.0,-5066.0,-10361.0,15767.0
2026-05-26,003670,240500,32230.0,-28813.0,-2103.0,7841.0,-7059.0,-462.0
2026-05-27,003670,231500,,,,,,
2026-04-13,005380,478500,86182.0,-67391.0,-64996.0,41191.0,-32283.0,-31031.0
2026-04-14,005380,491500,-76586.0,10680.0,57063.0,-38342.0,5519.0,28451.0
2026-04-15,005380,508000,-186485.0,97701.0,75859.0,-95779.0,50096.0,39099.0
2026-04-16,005380,534000,-290245.0,102038.0,154748.0,-156507.0,55079.0,83476.0
2026-04-17,005380,538000,64961.0,-123455.0,21354.0,35101.0,-66371.0,11365.0
2026-04-20,005380,527000,184863.0,-195761.0,-14991.0,97964.0,-103959.0,-7806.0
2026-04-21,005380,546000,-226350.0,181586.0,34428.0,-122068.0,97829.0,18633.0
2026-04-22,005380,541000,207535.0,-182427.0,-23893.0,111339.0,-97822.0,-12863.0
2026-04-23,005380,532000,261397.0,-161745.0,-106338.0,139259.0,-86136.0,-56707.0
2026-04-24,005380,513000,573839.0,-390723.0,-166003.0,294690.0,-200783.0,-85104.0
2026-04-27,005380,524000,-121303.0,59149.0,60873.0,-64344.0,31603.0,32078.0
2026-04-28,005380,555000,-893727.0,677404.0,215681.0,-496532.0,376418.0,119790.0
2026-04-29,005380,556000,159620.0,-210069.0,39534.0,88495.0,-116313.0,21745.0
2026-04-30,005380,531000,499357.0,-412946.0,-99501.0,269866.0,-222858.0,-54169.0
2026-05-04,005380,539000,-36860.0,24590.0,15010.0,-20072.0,13399.0,8130.0
2026-05-06,005380,550000,-196250.0,280869.0,-76375.0,-109023.0,155388.0,-41922.0
2026-05-07,005380,572000,17701.0,-59308.0,35844.0,8850.0,-32527.0,20373.0
2026-05-08,005380,613000,-745834.0,309580.0,439195.0,-459403.0,189012.0,272054.0
2026-05-11,005380,646000,7558.0,-7606.0,-3315.0,1750.0,-2723.0,-1245.0
2026-05-12,005380,646000,386331.0,-372688.0,-18439.0,247545.0,-238623.0,-11701.0
2026-05-13,005380,710000,-650909.0,294396.0,331447.0,-449949.0,203881.0,228800.0
2026-05-14,005380,712000,462178.0,-519529.0,53642.0,328539.0,-368516.0,37358.0
2026-05-15,005380,700000,280013.0,-285018.0,1418.0,195280.0,-201025.0,2692.0
2026-05-18,005380,663000,375387.0,-209206.0,-169651.0,248056.0,-139058.0,-111394.0
2026-05-19,005380,604000,812911.0,-621315.0,-204603.0,499220.0,-382484.0,-124874.0
2026-05-20,005380,592000,47549.0,-58792.0,24770.0,28379.0,-35337.0,14867.0
2026-05-21,005380,666000,-222657.0,117767.0,89044.0,-145325.0,77272.0,57992.0
2026-05-22,005380,655000,102801.0,-176731.0,72357.0,67234.0,-115683.0,47406.0
2026-05-26,005380,689000,-235316.0,167193.0,80739.0,-162021.0,114984.0,55647.0
2026-05-27,005380,675000,,,,,,
2026-04-13,005490,360000,79982.0,-39216.0,-40523.0,28746.0,-14138.0,-14521.0
2026-04-14,005490,361500,-6613.0,-25396.0,32175.0,-2408.0,-9216.0,11684.0
2026-04-15,005490,368000,-58640.0,27892.0,29894.0,-21641.0,10271.0,11054.0
2026-04-16,005490,370000,20097.0,-13576.0,-6902.0,7409.0,-5024.0,-2526.0
2026-04-17,005490,385000,-146461.0,20721.0,126792.0,-56377.0,8115.0,48664.0
2026-04-20,005490,389500,16541.0,-23786.0,9841.0,6414.0,-9294.0,3887.0
2026-04-21,005490,421500,-403594.0,242575.0,172932.0,-167572.0,100248.0,72237.0
2026-04-22,005490,418500,-8200.0,-38256.0,41487.0,-3377.0,-16002.0,17296.0
2026-04-23,005490,410500,19937.0,25968.0,-47148.0,8112.0,10723.0,-19347.0
2026-04-24,005490,415000,-46801.0,12775.0,40073.0,-19361.0,5307.0,16534.0
2026-04-27,005490,417500,26884.0,-41302.0,15672.0,11171.0,-17208.0,6551.0
2026-04-28,005490,466500,-539729.0,399215.0,157768.0,-252025.0,186247.0,73859.0
2026-04-29,005490,469000,27732.0,-76089.0,49540.0,13087.0,-35826.0,23282.0
2026-04-30,005490,462000,61008.0,-62701.0,407.0,28247.0,-29052.0,191.0
2026-05-04,005490,502000,-355558.0,205479.0,152954.0,-178756.0,103258.0,76957.0
2026-05-06,005490,506000,71541.0,-58488.0,-10732.0,36191.0,-29644.0,-5387.0
2026-05-07,005490,535000,-137281.0,78170.0,57033.0,-72430.0,41098.0,30162.0
2026-05-08,005490,525000,81965.0,-80376.0,-514.0,42371.0,-41612.0,-195.0
2026-05-11,005490,512000,-46822.0,59708.0,-10373.0,-24138.0,30664.0,-5231.0
2026-05-12,005490,479000,-68666.0,218926.0,-146651.0,-33747.0,105662.0,-70188.0
2026-05-13,005490,478500,53208.0,-7504.0,-45549.0,25852.0,-4038.0,-21752.0
2026-05-14,005490,486500,22056.0,27316.0,-53689.0,10554.0,13348.0,-25997.0
2026-05-15,005490,467500,-54188.0,42634.0,10665.0,-25425.0,19068.0,5878.0
2026-05-18,005490,463000,-33061.0,37111.0,4986.0,-15008.0,16745.0,2277.0
2026-05-19,005490,440500,72662.0,-84086.0,12398.0,32815.0,-37669.0,5303.0
2026-05-20,005490,417000,-36862.0,50120.0,-4128.0,-15779.0,21117.0,-1519.0
2026-05-21,005490,443500,67668.0,-87953.0,17259.0,29415.0,-38433.0,7695.0
2026-05-22,005490,447500,62337.0,-80779.0,13575.0,27973.0,-36273.0,6106.0
2026-05-26,005490,442000,46862.0,-21098.0,-22869.0,20773.0,-9486.0,-9988.0
2026-05-27,005490,425000,,,,,,
2026-04-13,005930,201000,1758260.0,-1437638.0,-2225119.0,351822.0,-287917.0,-447451.0
2026-04-14,005930,206500,-4370282.0,-505391.0,3088118.0,-912125.0,-103147.0,642664.0
2026-04-15,005930,211000,-2591798.0,64984.0,575516.0,-555690.0,14650.0,122930.0
2026-04-16,005930,217500,-4968280.0,1689165.0,1432694.0,-1075241.0,370624.0,306014.0
2026-04-17,005930,216000,418398.0,-3177110.0,869054.0,90353.0,-687656.0,187711.0
2026-04-20,005930,214500,1363818.0,-2876209.0,119525.0,292145.0,-621012.0,26065.0
2026-04-21,005930,219000,-2499998.0,1295451.0,1226321.0,-546904.0,284000.0,267648.0
2026-04-22,005930,217500,1950044.0,-1304307.0,-653920.0,422184.0,-281816.0,-142167.0
2026-04-23,005930,224500,-3920976.0,3298847.0,677286.0,-891805.0,748673.0,155736.0
2026-04-24,005930,219500,4827781.0,-4887720.0,-66031.0,1061091.0,-1074874.0,-13952.0
2026-04-27,005930,224500,-6479795.0,4504491.0,2050701.0,-1451072.0,1009181.0,458896.0
2026-04-28,005930,222000,2149031.0,-3066611.0,895779.0,476701.0,-683231.0,201716.0
2026-04-29,005930,226000,-3034454.0,2028533.0,1075301.0,-680975.0,455321.0,241310.0
2026-04-30,005930,220500,617606.0,-840944.0,158634.0,129042.0,-173923.0,30727.0
2026-05-04,005930,232500,-9497468.0,5214979.0,4335045.0,-2177785.0,1197105.0,992846.0
2026-05-06,005930,266000,-9324089.0,11842188.0,-2222367.0,-2419070.0,3084937.0,-587966.0
2026-05-07,005930,271500,9555243.0,-10344332.0,638888.0,2573006.0,-2780445.0,166664.0
2026-05-08,005930,268500,8324987.0,-9595937.0,1074644.0,2200059.0,-2538322.0,285970.0
2026-05-11,005930,285500,6163844.0,-7997922.0,1599184.0,1753616.0,-2277818.0,457200.0
2026-05-12,005930,279000,7805001.0,-7824233.0,-78144.0,2190555.0,-2200286.0,-17642.0
2026-05-13,005930,284000,3734208.0,-5675844.0,1642009.0,1006837.0,-1544726.0,456101.0
2026-05-14,005930,296000,-1040591.0,757349.0,260989.0,-308402.0,228203.0,72806.0
2026-05-15,005930,270500,10257346.0,-8855741.0,-1529944.0,2870829.0,-2486734.0,-420703.0
2026-05-18,005930,281000,1689597.0,-4486093.0,2803397.0,458385.0,-1241475.0,785962.0
2026-05-19,005930,275500,7818601.0,-9263047.0,1418906.0,2134109.0,-2535541.0,394424.0
2026-05-20,005930,276000,2765915.0,-5733354.0,2756787.0,767170.0,-1579583.0,753511.0
2026-05-21,005930,299500,-5931378.0,3672423.0,2608486.0,-1765364.0,1095426.0,772880.0
2026-05-22,005930,292500,3602972.0,-3419695.0,-307631.0,1060388.0,-1007516.0,-89329.0
2026-05-26,005930,299000,-3263161.0,1891734.0,1513469.0,-982801.0,570585.0,454875.0
2026-05-27,005930,315000,,,,,,
2026-04-13,006400,477500,12223.0,1504.0,-15872.0,5461.0,1040.0,-7525.0
2026-04-14,006400,470500,125223.0,-76663.0,-45708.0,59204.0,-36308.0,-21558.0
2026-04-15,006400,471000,-6373.0,16325.0,-6781.0,-3380.0,7893.0,-3009.0
2026-04-16,006400,478500,-132364.0,106065.0,29310.0,-63223.0,50627.0,14033.0
2026-04-17,006400,513000,-441444.0,261420.0,180512.0,-222575.0,131759.0,91059.0
2026-04-20,006400,538000,-67450.0,17255.0,58319.0,-36421.0,9605.0,31201.0
2026-04-21,006400,645000,-237376.0,103896.0,143197.0,-149500.0,65829.0,90176.0
2026-04-22,006400,659000,260905.0,-234468.0,-10062.0,175092.0,-157148.0,-7151.0
2026-04-23,006400,630000,52978.0,7290.0,-59452.0,32911.0,4787.0,-37141.0
2026-04-24,006400,641000,23943.0,-103421.0,77827.0,14890.0,-65948.0,49997.0
2026-04-27,006400,635000,27469.0,-62692.0,34416.0,17068.0,-39314.0,21710.0
2026-04-28,006400,680000,-346579.0,180793.0,173593.0,-232715.0,121759.0,116156.0
2026-04-29,006400,712000,-283997.0,200785.0,77900.0,-200307.0,141431.0,55149.0
2026-04-30,006400,695000,83840.0,-93593.0,11690.0,59034.0,-66039.0,8291.0
2026-05-04,006400,705000,131221.0,-104348.0,-25868.0,91626.0,-72935.0,-18029.0
2026-05-06,006400,698000,47087.0,55290.0,-93886.0,32609.0,38982.0,-65674.0
2026-05-07,006400,694000,-42687.0,5428.0,37142.0,-29545.0,3843.0,25654.0
2026-05-08,006400,678000,69172.0,-38965.0,-31115.0,46781.0,-26373.0,-21027.0
2026-05-11,006400,684000,-91312.0,164316.0,-60859.0,-61720.0,110531.0,-40558.0
2026-05-12,006400,629000,184921.0,46251.0,-239511.0,118577.0,26975.0,-150848.0
2026-05-13,006400,634000,37207.0,58179.0,-90881.0,24620.0,35224.0,-57002.0
2026-05-14,006400,636000,84268.0,-39470.0,-39861.0,54632.0,-26336.0,-25324.0
2026-05-15,006400,614000,-156854.0,226738.0,-68507.0,-102860.0,144837.0,-41179.0
2026-05-18,006400,613000,-85254.0,94250.0,-11194.0,-49730.0,55260.0,-6888.0
2026-05-19,006400,587000,-71405.0,48431.0,33350.0,-41753.0,28348.0,19494.0
2026-05-20,006400,570000,-106062.0,147072.0,-29929.0,-59203.0,82025.0,-16662.0
2026-05-21,006400,616000,45244.0,-93863.0,43235.0,26392.0,-56409.0,26771.0
2026-05-22,006400,647000,-110945.0,60533.0,51148.0,-72180.0,39658.0,33012.0
2026-05-26,006400,642000,68223.0,-35507.0,-35862.0,44078.0,-23052.0,-23039.0
2026-05-27,006400,640000,,,,,,
2026-04-13,006800,65300,162630.0,-80839.0,-97282.0,10651.0,-5295.0,-6372.0
2026-04-14,006800,72400,-807778.0,681666.0,142710.0,-58723.0,49196.0,10809.0
2026-04-15,006800,69700,920546.0,-955254.0,105136.0,66108.0,-68553.0,7454.0
2026-04-16,006800,71300,54233.0,-240142.0,200343.0,3842.0,-17003.0,14188.0
2026-04-17,006800,70400,373535.0,-298791.0,-77491.0,26555.0,-21257.0,-5498.0
2026-04-20,006800,69000,320443.0,-204691.0,-88051.0,22215.0,-14206.0,-6083.0
2026-04-21,006800,68800,527382.0,-222186.0,-273086.0,36268.0,-15277.0,-18778.0
2026-04-22,006800,69100,391637.0,-279377.0,-65615.0,27018.0,-19281.0,-4516.0
2026-04-23,006800,67700,1020503.0,-736164.0,-292079.0,68749.0,-49718.0,-19535.0
2026-04-24,006800,66900,103747.0,-140034.0,30388.0,6920.0,-9379.0,2063.0
2026-04-27,006800,68700,-627111.0,240064.0,382248.0,-43477.0,16758.0,26427.0
2026-04-28,006800,68500,14060.0,305371.0,-234539.0,632.0,21273.0,-16067.0
2026-04-29,006800,67700,340328.0,-299850.0,-64309.0,22918.0,-20199.0,-4328.0
2026-04-30,006800,64800,775363.0,-487650.0,-289473.0,51181.0,-32160.0,-19146.0
2026-05-04,006800,70300,-2254373.0,1586907.0,737258.0,-156438.0,110479.0,50869.0
2026-05-06,006800,83800,-1540534.0,1034032.0,480369.0,-121746.0,82893.0,36811.0
2026-05-07,006800,79000,1429968.0,-1364599.0,-23681.0,111702.0,-106816.0,-1648.0
2026-05-08,006800,79600,148362.0,-122272.0,-25784.0,11900.0,-9656.0,-2241.0
2026-05-11,006800,79400,982538.0,-815309.0,-169199.0,79690.0,-66238.0,-13612.0
2026-05-12,006800,74300,1300860.0,-752767.0,-515805.0,97713.0,-56890.0,-38460.0
2026-05-13,006800,72900,533853.0,-506914.0,1064.0,38490.0,-36583.0,134.0
2026-05-14,006800,72300,477109.0,-590973.0,101925.0,34640.0,-42830.0,7337.0
2026-05-15,006800,69900,534831.0,-203186.0,-325386.0,39043.0,-15212.0,-23412.0
2026-05-18,006800,70500,952938.0,-599554.0,-394433.0,67173.0,-42308.0,-27762.0
2026-05-19,006800,66400,623339.0,-247058.0,-378420.0,41688.0,-16656.0,-25176.0
2026-05-20,006800,62000,173716.0,523011.0,-721130.0,10737.0,32151.0,-44395.0
2026-05-21,006800,66500,438493.0,-150805.0,-343632.0,28680.0,-9772.0,-22575.0
2026-05-22,006800,67500,370306.0,-195490.0,-164100.0,25004.0,-13266.0,-11018.0
2026-05-26,006800,66900,928223.0,-384413.0,-483706.0,62902.0,-26098.0,-32628.0
2026-05-27,006800,64400,,,,,,
2026-04-13,009150,568000,55690.0,-75450.0,18743.0,31795.0,-43018.0,10596.0
2026-04-14,009150,584000,3739.0,-4533.0,4539.0,2171.0,-2452.0,2472.0
2026-04-15,009150,614000,-51372.0,95318.0,-56900.0,-31956.0,58914.0,-34983.0
2026-04-16,009150,639000,-51334.0,11389.0,40865.0,-32499.0,7114.0,25959.0
2026-04-17,009150,679000,-5960.0,33432.0,-27989.0,-5572.0,23791.0,-18530.0
